date,Usage_kWh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type
30/11/2018 11:30,54.18,0.02,92.91,100,41400,Weekday,Friday,Maximum_Load
30/11/2018 11:45,49.32,0.02,93.22,100,42300,Weekday,Friday,Maximum_Load
30/11/2018 12:00,61.06,0.03,87.44,99.99,43200,Weekday,Friday,Maximum_Load
30/11/2018 12:15,5.65,0,100,25.38,44100,Weekday,Friday,Medium_Load
30/11/2018 12:30,6.34,0,100,28.88,45000,Weekday,Friday,Medium_Load
30/11/2018 12:45,6.48,0,100,31.2,45900,Weekday,Friday,Medium_Load
30/11/2018 13:00,6.41,0,100,30.6,46800,Weekday,Friday,Medium_Load
30/11/2018 13:15,41.76,0.02,92.21,98.25,47700,Weekday,Friday,Medium_Load
30/11/2018 13:30,62.96,0.03,93.68,100,48600,Weekday,Friday,Medium_Load
30/11/2018 13:45,50.72,0.02,96.72,100,49500,Weekday,Friday,Medium_Load
30/11/2018 14:00,48.24,0.02,95.98,100,50400,Weekday,Friday,Medium_Load
30/11/2018 14:15,50.29,0.02,95.8,100,51300,Weekday,Friday,Medium_Load
30/11/2018 14:30,51.77,0.02,96.26,100,52200,Weekday,Friday,Medium_Load
30/11/2018 14:45,52.96,0.02,94.64,100,53100,Weekday,Friday,Medium_Load
30/11/2018 15:00,44.71,0.02,95.97,100,54000,Weekday,Friday,Medium_Load
30/11/2018 15:15,51.19,0.02,95.83,100,54900,Weekday,Friday,Medium_Load
30/11/2018 15:30,42.77,0.02,96.76,100,55800,Weekday,Friday,Medium_Load
30/11/2018 15:45,41.72,0.02,97.72,100,56700,Weekday,Friday,Medium_Load
30/11/2018 16:00,45.72,0.02,97.89,100,57600,Weekday,Friday,Medium_Load
30/11/2018 16:15,67.68,0.03,91.41,100,58500,Weekday,Friday,Medium_Load
30/11/2018 16:30,44.75,0.02,96.78,100,59400,Weekday,Friday,Medium_Load
30/11/2018 16:45,48.28,0.02,96.91,100,60300,Weekday,Friday,Medium_Load
30/11/2018 17:00,66.13,0.03,90.87,100,61200,Weekday,Friday,Medium_Load
30/11/2018 17:15,44.42,0.02,96.7,100,62100,Weekday,Friday,Maximum_Load
30/11/2018 17:30,49.43,0.02,96.32,99.9,63000,Weekday,Friday,Maximum_Load
30/11/2018 17:45,28.8,0.01,100,98.63,63900,Weekday,Friday,Maximum_Load
30/11/2018 18:00,28.66,0.01,99.37,99.67,64800,Weekday,Friday,Maximum_Load
30/11/2018 18:15,42.84,0.02,89.59,100,65700,Weekday,Friday,Maximum_Load
30/11/2018 18:30,50.54,0.02,87.15,100,66600,Weekday,Friday,Maximum_Load
30/11/2018 18:45,45.61,0.02,96.9,100,67500,Weekday,Friday,Maximum_Load
30/11/2018 19:00,63.11,0.03,89.96,100,68400,Weekday,Friday,Maximum_Load
30/11/2018 19:15,44.96,0.02,94.74,100,69300,Weekday,Friday,Maximum_Load
30/11/2018 19:30,66.46,0.03,90.59,100,70200,Weekday,Friday,Maximum_Load
30/11/2018 19:45,45.61,0.02,93.83,100,71100,Weekday,Friday,Maximum_Load
30/11/2018 20:00,38.09,0.02,98.75,100,72000,Weekday,Friday,Maximum_Load
30/11/2018 20:15,54.79,0.03,94.8,100,72900,Weekday,Friday,Medium_Load
30/11/2018 20:30,52.63,0.02,92.47,100,73800,Weekday,Friday,Medium_Load
30/11/2018 20:45,37.91,0.02,98.28,100,74700,Weekday,Friday,Medium_Load
30/11/2018 21:00,9.14,0,100,44.08,75600,Weekday,Friday,Medium_Load
30/11/2018 21:15,5.69,0,100,25.72,76500,Weekday,Friday,Medium_Load
30/11/2018 21:30,5.58,0,100,25.06,77400,Weekday,Friday,Medium_Load
30/11/2018 21:45,5.47,0,100,24.51,78300,Weekday,Friday,Medium_Load
30/11/2018 22:00,5.44,0,100,24.89,79200,Weekday,Friday,Medium_Load
30/11/2018 22:15,5.22,0,86.56,99.71,80100,Weekday,Friday,Maximum_Load
30/11/2018 22:30,5.18,0,85.3,100,81000,Weekday,Friday,Maximum_Load
30/11/2018 22:45,5.11,0,84.98,100,81900,Weekday,Friday,Maximum_Load
30/11/2018 23:00,3.92,0,78.83,99.8,82800,Weekday,Friday,Maximum_Load
30/11/2018 23:15,3.92,0,81.67,99.58,83700,Weekday,Friday,Light_Load
30/11/2018 23:30,3.89,0,83.93,99.18,84600,Weekday,Friday,Light_Load
30/11/2018 23:45,3.82,0,84.18,99.02,85500,Weekday,Friday,Light_Load
30/11/2018 0:00,3.96,0,84.37,99.3,0,Weekday,Friday,Light_Load
1/12/2018 0:15,3.89,0,82.15,99.48,900,Weekend,Saturday,Light_Load
1/12/2018 0:30,3.85,0,82.27,99.38,1800,Weekend,Saturday,Light_Load
1/12/2018 0:45,3.89,0,81.46,99.57,2700,Weekend,Saturday,Light_Load
1/12/2018 1:00,3.89,0,81.46,99.57,3600,Weekend,Saturday,Light_Load
1/12/2018 1:15,4.03,0,80.02,99.74,4500,Weekend,Saturday,Light_Load
1/12/2018 1:30,3.89,0,78.99,99.79,5400,Weekend,Saturday,Light_Load
1/12/2018 1:45,3.92,0,76.69,99.94,6300,Weekend,Saturday,Light_Load
1/12/2018 2:00,3.92,0,74.97,99.98,7200,Weekend,Saturday,Light_Load
1/12/2018 2:15,3.96,0,76.73,99.96,8100,Weekend,Saturday,Light_Load
1/12/2018 2:30,4.03,0,76.9,99.94,9000,Weekend,Saturday,Light_Load
1/12/2018 2:45,4.14,0,76.73,100,9900,Weekend,Saturday,Light_Load
1/12/2018 3:00,5.08,0,85.66,100,10800,Weekend,Saturday,Light_Load
1/12/2018 3:15,4.72,0,81.55,100,11700,Weekend,Saturday,Light_Load
1/12/2018 3:30,3.96,0,76.35,99.96,12600,Weekend,Saturday,Light_Load
1/12/2018 3:45,3.92,0,76.69,99.98,13500,Weekend,Saturday,Light_Load
1/12/2018 4:00,3.35,0,81.52,99.95,14400,Weekend,Saturday,Light_Load
1/12/2018 4:15,3.28,0,79.77,99.99,15300,Weekend,Saturday,Light_Load
1/12/2018 4:30,3.35,0,81.18,99.98,16200,Weekend,Saturday,Light_Load
1/12/2018 4:45,3.24,0,80.59,99.98,17100,Weekend,Saturday,Light_Load
1/12/2018 5:00,3.31,0,81.19,99.98,18000,Weekend,Saturday,Light_Load
1/12/2018 5:15,3.31,0,81.66,99.94,18900,Weekend,Saturday,Light_Load
1/12/2018 5:30,3.28,0,82.23,99.94,19800,Weekend,Saturday,Light_Load
1/12/2018 5:45,3.28,0,81.41,99.94,20700,Weekend,Saturday,Light_Load
1/12/2018 6:00,3.2,0,81.56,99.94,21600,Weekend,Saturday,Light_Load
1/12/2018 6:15,3.46,0,81.61,99.86,22500,Weekend,Saturday,Light_Load
1/12/2018 6:30,4.03,0,77.94,99.9,23400,Weekend,Saturday,Light_Load
1/12/2018 6:45,3.89,0,77.52,99.89,24300,Weekend,Saturday,Light_Load
1/12/2018 7:00,3.89,0,77.52,99.94,25200,Weekend,Saturday,Light_Load
1/12/2018 7:15,4.46,0,82.11,100,26100,Weekend,Saturday,Light_Load
1/12/2018 7:30,3.67,0,82.02,99.96,27000,Weekend,Saturday,Light_Load
1/12/2018 7:45,3.46,0,81.28,99.99,27900,Weekend,Saturday,Light_Load
1/12/2018 8:00,3.46,0,82.06,99.95,28800,Weekend,Saturday,Light_Load
1/12/2018 8:15,3.71,0,82,99.93,29700,Weekend,Saturday,Light_Load
1/12/2018 8:30,4.72,0,72.92,100,30600,Weekend,Saturday,Light_Load
1/12/2018 8:45,4.46,0,94.72,64.17,31500,Weekend,Saturday,Light_Load
1/12/2018 9:00,5.22,0,99.99,24.57,32400,Weekend,Saturday,Light_Load
1/12/2018 9:15,28.58,0.01,99.96,98.66,33300,Weekend,Saturday,Medium_Load
1/12/2018 9:30,30.56,0.01,99.68,99.8,34200,Weekend,Saturday,Medium_Load
1/12/2018 9:45,28.08,0.01,100,97.81,35100,Weekend,Saturday,Medium_Load
1/12/2018 10:00,28.58,0.01,100,97.98,36000,Weekend,Saturday,Medium_Load
1/12/2018 10:15,28.73,0.01,100,97.93,36900,Weekend,Saturday,Maximum_Load
1/12/2018 10:30,29.56,0.01,100,98.54,37800,Weekend,Saturday,Maximum_Load
1/12/2018 10:45,30.06,0.01,100,98.68,38700,Weekend,Saturday,Maximum_Load
1/12/2018 11:00,29.2,0.01,100,98.68,39600,Weekend,Saturday,Maximum_Load
1/12/2018 11:15,27.94,0.01,100,98.45,40500,Weekend,Saturday,Maximum_Load
1/12/2018 11:30,27.94,0.01,100,98.5,41400,Weekend,Saturday,Maximum_Load
1/12/2018 11:45,25.63,0.01,100,97.48,42300,Weekend,Saturday,Maximum_Load
1/12/2018 12:00,3.64,0,100,24.86,43200,Weekend,Saturday,Maximum_Load
1/12/2018 12:15,3.85,0,100,26.96,44100,Weekend,Saturday,Medium_Load
1/12/2018 12:30,3.71,0,100,26.17,45000,Weekend,Saturday,Medium_Load
1/12/2018 12:45,3.74,0,100,26.3,45900,Weekend,Saturday,Medium_Load
1/12/2018 13:00,3.71,0,100,25.93,46800,Weekend,Saturday,Medium_Load
1/12/2018 13:15,11.3,0.01,100,63.3,47700,Weekend,Saturday,Medium_Load
1/12/2018 13:30,27.29,0.01,100,96.97,48600,Weekend,Saturday,Medium_Load
1/12/2018 13:45,26.86,0.01,100,96.49,49500,Weekend,Saturday,Medium_Load
1/12/2018 14:00,25.31,0.01,100,94.68,50400,Weekend,Saturday,Medium_Load
1/12/2018 14:15,26.21,0.01,99.98,98.02,51300,Weekend,Saturday,Medium_Load
1/12/2018 14:30,26.28,0.01,100,96,52200,Weekend,Saturday,Medium_Load
1/12/2018 14:45,18.68,0.01,100,83.05,53100,Weekend,Saturday,Medium_Load
1/12/2018 15:00,5.18,0,100,24.04,54000,Weekend,Saturday,Medium_Load
1/12/2018 15:15,5.08,0,100,24.08,54900,Weekend,Saturday,Medium_Load
1/12/2018 15:30,4.75,0,100,22.51,55800,Weekend,Saturday,Medium_Load
1/12/2018 15:45,4.75,0,100,22.29,56700,Weekend,Saturday,Medium_Load
1/12/2018 16:00,4.72,0,100,21.91,57600,Weekend,Saturday,Medium_Load
1/12/2018 16:15,4.64,0,100,21.45,58500,Weekend,Saturday,Medium_Load
1/12/2018 16:30,4.72,0,100,21.87,59400,Weekend,Saturday,Medium_Load
1/12/2018 16:45,4.68,0,100,21.65,60300,Weekend,Saturday,Medium_Load
1/12/2018 17:00,4.64,0,100,21.48,61200,Weekend,Saturday,Medium_Load
1/12/2018 17:15,4.79,0,100,22.4,62100,Weekend,Saturday,Maximum_Load
1/12/2018 17:30,4.75,0,100,21.96,63000,Weekend,Saturday,Maximum_Load
1/12/2018 17:45,4.72,0,100,21.56,63900,Weekend,Saturday,Maximum_Load
1/12/2018 18:00,4.68,0,100,29.01,64800,Weekend,Saturday,Maximum_Load
1/12/2018 18:15,5.76,0,100,50.83,65700,Weekend,Saturday,Maximum_Load
1/12/2018 18:30,5.4,0,100,37.67,66600,Weekend,Saturday,Maximum_Load
1/12/2018 18:45,4.79,0,100,22.62,67500,Weekend,Saturday,Maximum_Load
1/12/2018 19:00,4.79,0,100,22.66,68400,Weekend,Saturday,Maximum_Load
1/12/2018 19:15,4.79,0,100,22.66,69300,Weekend,Saturday,Maximum_Load
1/12/2018 19:30,4.79,0,100,22.73,70200,Weekend,Saturday,Maximum_Load
1/12/2018 19:45,4.9,0,100,23.23,71100,Weekend,Saturday,Maximum_Load
1/12/2018 20:00,4.75,0,100,22.32,72000,Weekend,Saturday,Maximum_Load
1/12/2018 20:15,4.79,0,100,22.43,72900,Weekend,Saturday,Medium_Load
1/12/2018 20:30,4.75,0,100,22.32,73800,Weekend,Saturday,Medium_Load
1/12/2018 20:45,4.82,0,100,22.72,74700,Weekend,Saturday,Medium_Load
1/12/2018 21:00,4.82,0,100,22.75,75600,Weekend,Saturday,Medium_Load
1/12/2018 21:15,4.75,0,100,22.44,76500,Weekend,Saturday,Medium_Load
1/12/2018 21:30,4.79,0,100,22.54,77400,Weekend,Saturday,Medium_Load
1/12/2018 21:45,4.79,0,100,22.54,78300,Weekend,Saturday,Medium_Load
1/12/2018 22:00,4.9,0,100,23.62,79200,Weekend,Saturday,Medium_Load
1/12/2018 22:15,5.76,0,80.93,99.81,80100,Weekend,Saturday,Maximum_Load
1/12/2018 22:30,4.61,0,76.18,100,81000,Weekend,Saturday,Maximum_Load
1/12/2018 22:45,3.42,0,75.28,100,81900,Weekend,Saturday,Maximum_Load
1/12/2018 23:00,3.42,0,76.05,100,82800,Weekend,Saturday,Maximum_Load
1/12/2018 23:15,3.28,0,80.12,100,83700,Weekend,Saturday,Light_Load
1/12/2018 23:30,3.38,0,83.47,100,84600,Weekend,Saturday,Light_Load
1/12/2018 23:45,3.31,0,80.84,100,85500,Weekend,Saturday,Light_Load
1/12/2018 0:00,3.35,0,80.37,99.99,0,Weekend,Saturday,Light_Load
2/12/2018 0:15,3.35,0,79.91,100,900,Weekend,Sunday,Light_Load
2/12/2018 0:30,3.35,0,78.66,100,1800,Weekend,Sunday,Light_Load
2/12/2018 0:45,3.38,0,79.72,100,2700,Weekend,Sunday,Light_Load
2/12/2018 1:00,3.89,0,76.84,100,3600,Weekend,Sunday,Light_Load
2/12/2018 1:15,4.46,0,76.62,100,4500,Weekend,Sunday,Light_Load
2/12/2018 1:30,4.43,0,76.41,100,5400,Weekend,Sunday,Light_Load
2/12/2018 1:45,4.14,0,74.83,100,6300,Weekend,Sunday,Light_Load
2/12/2018 2:00,3.46,0,77.3,100,7200,Weekend,Sunday,Light_Load
2/12/2018 2:15,3.38,0,77.34,100,8100,Weekend,Sunday,Light_Load
2/12/2018 2:30,3.38,0,77.68,100,9000,Weekend,Sunday,Light_Load
2/12/2018 2:45,3.38,0,76.56,100,9900,Weekend,Sunday,Light_Load
2/12/2018 3:00,4.32,0,74.66,100,10800,Weekend,Sunday,Light_Load
2/12/2018 3:15,4.64,0,73.74,100,11700,Weekend,Sunday,Light_Load
2/12/2018 3:30,3.82,0,75.58,100,12600,Weekend,Sunday,Light_Load
2/12/2018 3:45,3.46,0,74.48,100,13500,Weekend,Sunday,Light_Load
2/12/2018 4:00,3.42,0,73.02,100,14400,Weekend,Sunday,Light_Load
2/12/2018 4:15,3.46,0,74.16,100,15300,Weekend,Sunday,Light_Load
2/12/2018 4:30,4.32,0,71.04,100,16200,Weekend,Sunday,Light_Load
2/12/2018 4:45,4.5,0,70.71,100,17100,Weekend,Sunday,Light_Load
2/12/2018 5:00,4.54,0,72.13,100,18000,Weekend,Sunday,Light_Load
2/12/2018 5:15,4.39,0,73.67,100,18900,Weekend,Sunday,Light_Load
2/12/2018 5:30,3.35,0,77.07,100,19800,Weekend,Sunday,Light_Load
2/12/2018 5:45,3.46,0,78.84,100,20700,Weekend,Sunday,Light_Load
2/12/2018 6:00,3.35,0,77.41,100,21600,Weekend,Sunday,Light_Load
2/12/2018 6:15,3.42,0,75.28,100,22500,Weekend,Sunday,Light_Load
2/12/2018 6:30,3.42,0,74.52,100,23400,Weekend,Sunday,Light_Load
2/12/2018 6:45,3.38,0,73.37,100,24300,Weekend,Sunday,Light_Load
2/12/2018 7:00,3.46,0,74.16,100,25200,Weekend,Sunday,Light_Load
2/12/2018 7:15,3.38,0,72.19,100,26100,Weekend,Sunday,Light_Load
2/12/2018 7:30,3.46,0,72.57,100,27000,Weekend,Sunday,Light_Load
2/12/2018 7:45,3.46,0,69.29,100,27900,Weekend,Sunday,Light_Load
2/12/2018 8:00,3.49,0,69.21,100,28800,Weekend,Sunday,Light_Load
2/12/2018 8:15,4.57,0,66.37,100,29700,Weekend,Sunday,Light_Load
2/12/2018 8:30,4.54,0,65.91,100,30600,Weekend,Sunday,Light_Load
2/12/2018 8:45,5.54,0,92.36,77.62,31500,Weekend,Sunday,Light_Load
2/12/2018 9:00,4.75,0,100,27.4,32400,Weekend,Sunday,Light_Load
2/12/2018 9:15,3.74,0,100,27.73,33300,Weekend,Sunday,Light_Load
2/12/2018 9:30,3.71,0,100,24.49,34200,Weekend,Sunday,Light_Load
2/12/2018 9:45,3.6,0,100,25.33,35100,Weekend,Sunday,Light_Load
2/12/2018 10:00,3.56,0,100,24.46,36000,Weekend,Sunday,Light_Load
2/12/2018 10:15,3.6,0,100,21.69,36900,Weekend,Sunday,Light_Load
2/12/2018 10:30,3.64,0,100,22.79,37800,Weekend,Sunday,Light_Load
2/12/2018 10:45,3.64,0,100,21.61,38700,Weekend,Sunday,Light_Load
2/12/2018 11:00,3.64,0,100,21.38,39600,Weekend,Sunday,Light_Load
2/12/2018 11:15,3.64,0,100,22.3,40500,Weekend,Sunday,Light_Load
2/12/2018 11:30,3.56,0,100,24.95,41400,Weekend,Sunday,Light_Load
2/12/2018 11:45,3.64,0,100,25.21,42300,Weekend,Sunday,Light_Load
2/12/2018 12:00,4.03,0,100,24.14,43200,Weekend,Sunday,Light_Load
2/12/2018 12:15,4.86,0,100,23.32,44100,Weekend,Sunday,Light_Load
2/12/2018 12:30,4.75,0,100,22.82,45000,Weekend,Sunday,Light_Load
2/12/2018 12:45,5.36,0,100,25.32,45900,Weekend,Sunday,Light_Load
2/12/2018 13:00,4.9,0,100,23.38,46800,Weekend,Sunday,Light_Load
2/12/2018 13:15,3.78,0,100,23.56,47700,Weekend,Sunday,Light_Load
2/12/2018 13:30,3.64,0,100,25.16,48600,Weekend,Sunday,Light_Load
2/12/2018 13:45,3.6,0,100,24.95,49500,Weekend,Sunday,Light_Load
2/12/2018 14:00,3.6,0,100,23.59,50400,Weekend,Sunday,Light_Load
2/12/2018 14:15,3.6,0,100,22.75,51300,Weekend,Sunday,Light_Load
2/12/2018 14:30,3.56,0,100,24.81,52200,Weekend,Sunday,Light_Load
2/12/2018 14:45,3.56,0,100,24.46,53100,Weekend,Sunday,Light_Load
2/12/2018 15:00,3.64,0,100,23.73,54000,Weekend,Sunday,Light_Load
2/12/2018 15:15,3.6,0,100,23,54900,Weekend,Sunday,Light_Load
2/12/2018 15:30,3.56,0,100,23.83,55800,Weekend,Sunday,Light_Load
2/12/2018 15:45,3.85,0,100,23.56,56700,Weekend,Sunday,Light_Load
2/12/2018 16:00,4.68,0,100,21.8,57600,Weekend,Sunday,Light_Load
2/12/2018 16:15,4.72,0,100,21.98,58500,Weekend,Sunday,Light_Load
2/12/2018 16:30,4.72,0,100,21.87,59400,Weekend,Sunday,Light_Load
2/12/2018 16:45,3.89,0,100,22.82,60300,Weekend,Sunday,Light_Load
2/12/2018 17:00,3.53,0,100,23.92,61200,Weekend,Sunday,Light_Load
2/12/2018 17:15,3.6,0,100,22.55,62100,Weekend,Sunday,Light_Load
2/12/2018 17:30,3.6,0,100,25.02,63000,Weekend,Sunday,Light_Load
2/12/2018 17:45,3.74,0,100,23.38,63900,Weekend,Sunday,Light_Load
2/12/2018 18:00,4.72,0,100,28.62,64800,Weekend,Sunday,Light_Load
2/12/2018 18:15,3.89,0,100,42.82,65700,Weekend,Sunday,Light_Load
2/12/2018 18:30,3.53,0,100,35.65,66600,Weekend,Sunday,Light_Load
2/12/2018 18:45,3.53,0,100,23.53,67500,Weekend,Sunday,Light_Load
2/12/2018 19:00,3.56,0,100,22.98,68400,Weekend,Sunday,Light_Load
2/12/2018 19:15,3.67,0,100,21.91,69300,Weekend,Sunday,Light_Load
2/12/2018 19:30,3.56,0,100,21.98,70200,Weekend,Sunday,Light_Load
2/12/2018 19:45,4.39,0,100,21.76,71100,Weekend,Sunday,Light_Load
2/12/2018 20:00,4.72,0,100,21.63,72000,Weekend,Sunday,Light_Load
2/12/2018 20:15,4.68,0,100,21.38,72900,Weekend,Sunday,Light_Load
2/12/2018 20:30,4.75,0,100,21.76,73800,Weekend,Sunday,Light_Load
2/12/2018 20:45,3.71,0,100,23.57,74700,Weekend,Sunday,Light_Load
2/12/2018 21:00,3.53,0,100,23.59,75600,Weekend,Sunday,Light_Load
2/12/2018 21:15,3.6,0,100,21.78,76500,Weekend,Sunday,Light_Load
2/12/2018 21:30,3.6,0,100,20.98,77400,Weekend,Sunday,Light_Load
2/12/2018 21:45,3.6,0,100,23.53,78300,Weekend,Sunday,Light_Load
2/12/2018 22:00,3.56,0,100,22.61,79200,Weekend,Sunday,Light_Load
2/12/2018 22:15,4.07,0,81.63,99.85,80100,Weekend,Sunday,Light_Load
2/12/2018 22:30,4.32,0,80,100,81000,Weekend,Sunday,Light_Load
2/12/2018 22:45,3.35,0,82.78,100,81900,Weekend,Sunday,Light_Load
2/12/2018 23:00,3.31,0,82.47,100,82800,Weekend,Sunday,Light_Load
2/12/2018 23:15,3.31,0,84.55,99.99,83700,Weekend,Sunday,Light_Load
2/12/2018 23:30,3.28,0,83.52,99.99,84600,Weekend,Sunday,Light_Load
2/12/2018 23:45,3.35,0,84.5,99.99,85500,Weekend,Sunday,Light_Load
2/12/2018 0:00,4.36,0,82.21,100,0,Weekend,Sunday,Light_Load
3/12/2018 0:15,4.43,0,81.32,100,900,Weekday,Monday,Light_Load
3/12/2018 0:30,4.36,0,81.5,100,1800,Weekday,Monday,Light_Load
3/12/2018 0:45,4.21,0,81.9,100,2700,Weekday,Monday,Light_Load
3/12/2018 1:00,3.35,0,81.52,100,3600,Weekday,Monday,Light_Load
3/12/2018 1:15,3.38,0,81.76,100,4500,Weekday,Monday,Light_Load
3/12/2018 1:30,3.35,0,80.37,100,5400,Weekday,Monday,Light_Load
3/12/2018 1:45,3.42,0,80.96,100,6300,Weekday,Monday,Light_Load
3/12/2018 2:00,3.49,0,80.3,100,7200,Weekday,Monday,Light_Load
3/12/2018 2:15,3.42,0,81.74,100,8100,Weekday,Monday,Light_Load
3/12/2018 2:30,3.38,0,79.38,100,9000,Weekday,Monday,Light_Load
3/12/2018 2:45,4.36,0,78.33,100,9900,Weekday,Monday,Light_Load
3/12/2018 3:00,4.14,0,78.38,100,10800,Weekday,Monday,Light_Load
3/12/2018 3:15,3.42,0,79.27,100,11700,Weekday,Monday,Light_Load
3/12/2018 3:30,3.38,0,78.92,100,12600,Weekday,Monday,Light_Load
3/12/2018 3:45,3.35,0,79.11,100,13500,Weekday,Monday,Light_Load
3/12/2018 4:00,3.35,0,80.37,100,14400,Weekday,Monday,Light_Load
3/12/2018 4:15,4.1,0,79.49,100,15300,Weekday,Monday,Light_Load
3/12/2018 4:30,4.43,0,78.81,100,16200,Weekday,Monday,Light_Load
3/12/2018 4:45,4.5,0,79.96,100,17100,Weekday,Monday,Light_Load
3/12/2018 5:00,3.78,0,79.95,100,18000,Weekday,Monday,Light_Load
3/12/2018 5:15,3.31,0,81.19,100,18900,Weekday,Monday,Light_Load
3/12/2018 5:30,3.38,0,80.63,100,19800,Weekday,Monday,Light_Load
3/12/2018 5:45,3.31,0,82.47,100,20700,Weekday,Monday,Light_Load
3/12/2018 6:00,3.31,0,83.28,100,21600,Weekday,Monday,Light_Load
3/12/2018 6:15,3.35,0,84.84,99.99,22500,Weekday,Monday,Light_Load
3/12/2018 6:30,3.31,0,82.12,100,23400,Weekday,Monday,Light_Load
3/12/2018 6:45,3.24,0,80.59,100,24300,Weekday,Monday,Light_Load
3/12/2018 7:00,3.24,0,82.73,100,25200,Weekday,Monday,Light_Load
3/12/2018 7:15,4.21,0,82.54,100,26100,Weekday,Monday,Light_Load
3/12/2018 7:30,5.76,0,88.57,100,27000,Weekday,Monday,Light_Load
3/12/2018 7:45,5.98,0,90.33,100,27900,Weekday,Monday,Light_Load
3/12/2018 8:00,5.58,0,91.14,99.97,28800,Weekday,Monday,Light_Load
3/12/2018 8:15,34.99,0.02,82.65,100,29700,Weekday,Monday,Light_Load
3/12/2018 8:30,56.84,0.03,78.84,100,30600,Weekday,Monday,Light_Load
3/12/2018 8:45,61.06,0.03,84.15,100,31500,Weekday,Monday,Light_Load
3/12/2018 9:00,57.89,0.03,92.97,100,32400,Weekday,Monday,Light_Load
3/12/2018 9:15,70.49,0.03,87.21,100,33300,Weekday,Monday,Medium_Load
3/12/2018 9:30,50.11,0.02,93.74,100,34200,Weekday,Monday,Medium_Load
3/12/2018 9:45,66.38,0.03,91.99,100,35100,Weekday,Monday,Medium_Load
3/12/2018 10:00,56.88,0.03,90.91,100,36000,Weekday,Monday,Medium_Load
3/12/2018 10:15,47.09,0.02,94.93,100,36900,Weekday,Monday,Maximum_Load
3/12/2018 10:30,55.8,0.03,90.1,100,37800,Weekday,Monday,Maximum_Load
3/12/2018 10:45,66.89,0.03,89.21,100,38700,Weekday,Monday,Maximum_Load
3/12/2018 11:00,62.89,0.03,89.55,100,39600,Weekday,Monday,Maximum_Load
3/12/2018 11:15,63.79,0.03,89.06,100,40500,Weekday,Monday,Maximum_Load
3/12/2018 11:30,58.1,0.03,93.03,100,41400,Weekday,Monday,Maximum_Load
3/12/2018 11:45,54.5,0.02,95.45,100,42300,Weekday,Monday,Maximum_Load
3/12/2018 12:00,35.35,0.02,98.96,99.3,43200,Weekday,Monday,Maximum_Load
3/12/2018 12:15,6.34,0,100,28.3,44100,Weekday,Monday,Medium_Load
3/12/2018 12:30,5.76,0,100,26.33,45000,Weekday,Monday,Medium_Load
3/12/2018 12:45,6.3,0,100,30.22,45900,Weekday,Monday,Medium_Load
3/12/2018 13:00,6.19,0,100,29.26,46800,Weekday,Monday,Medium_Load
3/12/2018 13:15,35.35,0.02,94.59,97.6,47700,Weekday,Monday,Medium_Load
3/12/2018 13:30,51.95,0.02,90.73,100,48600,Weekday,Monday,Medium_Load
3/12/2018 13:45,48.46,0.02,89.97,100,49500,Weekday,Monday,Medium_Load
3/12/2018 14:00,65.02,0.03,86.95,100,50400,Weekday,Monday,Medium_Load
3/12/2018 14:15,69.91,0.03,83.1,100,51300,Weekday,Monday,Medium_Load
3/12/2018 14:30,55.12,0.03,89.83,100,52200,Weekday,Monday,Medium_Load
3/12/2018 14:45,56.84,0.03,90.04,100,53100,Weekday,Monday,Medium_Load
3/12/2018 15:00,54.22,0.02,90.84,100,54000,Weekday,Monday,Medium_Load
3/12/2018 15:15,49.97,0.02,89.67,100,54900,Weekday,Monday,Medium_Load
3/12/2018 15:30,48.17,0.02,91.27,100,55800,Weekday,Monday,Medium_Load
3/12/2018 15:45,49.86,0.02,90.83,100,56700,Weekday,Monday,Medium_Load
3/12/2018 16:00,58.75,0.03,88.94,100,57600,Weekday,Monday,Medium_Load
3/12/2018 16:15,65.7,0.03,84.54,100,58500,Weekday,Monday,Medium_Load
3/12/2018 16:30,51.88,0.02,91.51,100,59400,Weekday,Monday,Medium_Load
3/12/2018 16:45,57.2,0.03,86.4,100,60300,Weekday,Monday,Medium_Load
3/12/2018 17:00,76.03,0.03,84.02,100,61200,Weekday,Monday,Medium_Load
3/12/2018 17:15,72.18,0.03,86.52,100,62100,Weekday,Monday,Maximum_Load
3/12/2018 17:30,61.42,0.03,87.63,100,63000,Weekday,Monday,Maximum_Load
3/12/2018 17:45,36.61,0.02,97.97,99.94,63900,Weekday,Monday,Maximum_Load
3/12/2018 18:00,29.56,0.01,99.29,99.81,64800,Weekday,Monday,Maximum_Load
3/12/2018 18:15,34.13,0.02,93.03,100,65700,Weekday,Monday,Maximum_Load
3/12/2018 18:30,42.26,0.02,90.61,100,66600,Weekday,Monday,Maximum_Load
3/12/2018 18:45,56.81,0.03,91.71,100,67500,Weekday,Monday,Maximum_Load
3/12/2018 19:00,43.02,0.02,94.39,100,68400,Weekday,Monday,Maximum_Load
3/12/2018 19:15,47.74,0.02,92.15,100,69300,Weekday,Monday,Maximum_Load
3/12/2018 19:30,39.17,0.02,97.06,100,70200,Weekday,Monday,Maximum_Load
3/12/2018 19:45,43.67,0.02,95.73,100,71100,Weekday,Monday,Maximum_Load
